listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count,city,district,price_per_sqm
503205723,https://www.dubizzle.com.eg/en/ad/3-bedrooms-for-sale-in-taj-sultan-immediate-delivery-fully-renovated-ID503205723.html,10000000.0,"Taj City Compound, 1st Settlement",Apartment,Resale,177.0,3.0,3.0,No,Cash,Ready,,0,,1st Settlement,56497.17514124294
503206088,https://www.dubizzle.com.eg/en/ad/new-cairo-ID503206088.html,7150000.0,"5th District, 5th Settlement",Apartment,Primary,230.0,3.0,3.0,No,Cash,Ready,Water Meter|Security|Covered Parking|Electricity Meter,4,,5th Settlement,31086.956521739132
503207094,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-garden-view-ready-to-move-in-at-a-special-price-140-meters-in-dar-misr-al-kornfel-first-settlement-new-cairo-ID503207094.html,4800000.0,"Dar Misr, 1st Settlement",Apartment,Resale,140.0,3.0,2.0,Unknown,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6,,1st Settlement,34285.71428571428
503019513,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D8%B9%D8%B8%D9%8A%D9%85%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B5%D8%B7%D9%81%D9%8A-%D9%83%D8%A7%D9%85%D9%84-%D8%B1%D8%A7%D8%B3%D8%A7-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%A1%D9%A6%D9%A0%D9%85-ID503019513.html,4500000.0,"Seyouf, Alexandria",Apartment,Resale,160.0,3.0,3.0,No,Cash,Ready,Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6,Alexandria,Seyouf,28125.0
503123465,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-m-shads-opposite-the-american-school-steps-from-abu-qir-st-ID503123465.html,2400000.0,"Schutz, Alexandria",Apartment,Resale,120.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Schutz,20000.0
503204217,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-ready-to-move-for-sale-on-the-longest-installment-plan-in-sheikh-zayed-ID503204217.html,6500000.0,"Alma Compound, Sheikh Zayed",Apartment,Primary,180.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Covered Parking|Pets Allowed|Pool,6,,Sheikh Zayed,36111.11111111111
503203829,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-for-sale-with-5-down-payment-and-installments-over-10-years-in-october-city-next-to-new-giza-west-leaves-ID503203829.html,15600000.0,"Leaves Compound, Sheikh Zayed",Apartment,Primary,190.0,3.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,Sheikh Zayed,82105.26315789473
503206683,https://www.dubizzle.com.eg/en/ad/2-bedrooms-in-new-cairo-delivery-within-1-year-fully-finished-ID503206683.html,11000000.0,"EL Patio ORO Compound, 5th Settlement",Apartment,Primary,110.0,2.0,2.0,No,Installment,Off-plan,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6,,5th Settlement,100000.0
502022578,https://www.dubizzle.com.eg/en/ad/apartment-at-kilometer-21-palm-beach-next-to-the-main-street-a-residential-and-seasonal-place-distinguished-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D9%8A%D9%84%D9%88-21-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%B3%D9%83%D9%86%D9%89-%D9%88%D9%85%D8%B5%D9%8A%D9%81%D9%8A-%D9%85%D8%AA%D9%85%D9%8A%D8%B2-ID502022578.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,80.0,2.0,1.0,No,Cash,Ready,Private Garden|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed|Pool,6,Alexandria,Nakheel,11125.0
503205166,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503205166.html,5480000.0,"Hadayek October, Giza",Apartment,Primary,137.0,3.0,2.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,Giza,Hadayek October,40000.0
502412865,https://www.dubizzle.com.eg/en/ad/very-premium-fully-finished-apartment-with-acs-in-village-west-sheikh-zayed-ID502412865.html,7060000.0,"Village West Compound, Sheikh Zayed",Apartment,Primary,89.0,1.0,1.0,Yes,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Covered Parking|Built in Kitchen Appliances|Pets Allowed,6,,Sheikh Zayed,79325.84269662922
503205430,https://www.dubizzle.com.eg/en/ad/apartment-ready-to-move-with-lowest-price-in-sarai-compound-ID503205430.html,5600000.0,"Sarai, Mostakbal City",Apartment,Resale,182.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6,,Mostakbal City,30769.23076923077
503207211,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-ah-ay-location-south-of-the-academy-letter-z-new-cairo-ground-floor-with-garden-upscale-finishes-ID503207211.html,10000000.0,"South of Academy, 5th Settlement",Apartment,Resale,240.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,5th Settlement,41666.666666666664
503185779,https://www.dubizzle.com.eg/en/ad/apartment-for-resale-106-sqm-sawrari-ID503185779.html,5550000.0,"Sawari, Moharam Bik",Apartment,Resale,106.0,2.0,2.0,No,Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,,Moharam Bik,52358.49056603773
203229695,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%81%D8%AE%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%82%D9%84%D9%8A%D9%84%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%B3%D8%AC%D9%84%D9%87-ID203229695.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,120.0,2.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Pets Allowed,6,Alexandria,Nakheel,7416.666666666667
503142906,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-zed-tower-prime-location-best-price-ID503142906.html,15600000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,161.0,3.0,2.0,Yes,Cash,Ready,,0,,Sheikh Zayed,96894.4099378882
503029131,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-150-sqm-san-stefano-ID503029131.html,6000000.0,"San Stefano, Alexandria",Apartment,Resale,150.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,San Stefano,40000.0
503200978,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-renovated-with-px-in-palm-hills-in-the-best-location-in-the-eastern-expansions-next-to-new-giza-ID503200978.html,14000000.0,"PX Palm Hills, 6th of October",Apartment,Primary,160.0,3.0,3.0,No,Cash,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6,,6th of October,87500.0
502861750,https://www.dubizzle.com.eg/en/ad/near-the-pyramids-investment-studio-for-sale-with-daily-rental-income-in-dollars-highest-return-located-in-front-of-al-waha-hotel-and-close-to-th-ID502861750.html,3700000.0,"Pyramids Wales Compound, 6th of October",Apartment,Primary,57.0,1.0,1.0,No,Cash or Installment,Ready,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,6th of October,64912.28070175439
207254982,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D8%B9%D8%B5%D8%A7%D9%81%D8%B1%D9%87-%D8%A8%D8%AD%D8%B1%D9%8A-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%81%D9%86%D8%AF%D9%82-%D8%A7%D9%84%D9%88%D8%B1%D8%AF%D9%87-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D9%87-ID207254982.html,3700000.0,"Asafra, Alexandria",Apartment,Resale,120.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5,Alexandria,Asafra,30833.333333333332
503205365,https://www.dubizzle.com.eg/en/ad/112-m2-fully-finished-apartment-for-sale-in-golden-square-6th-of-october-inside-villagio-compound-next-to-al-gezira-club-ID503205365.html,4400000.0,"Villagio, 6th of October",Apartment,Primary,112.0,2.0,2.0,No,Cash,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,39285.71428571428
503178825,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155m-masr-ID503178825.html,4500000.0,"Moharam Bik, Alexandria",Apartment,Resale,155.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,Alexandria,Moharam Bik,29032.25806451613
502977903,https://www.dubizzle.com.eg/en/ad/prime-130sqm-apt-in-hadayek-el-mohandiseen-zayed-near-seoudi-ID502977903.html,5200000.0,"Hadayek Al Mohandessin Compound, Sheikh Zayed",Apartment,Resale,130.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,,Sheikh Zayed,40000.0
503200936,https://www.dubizzle.com.eg/en/ad/ground-apartment-under-market-price-corner-at-sarai-super-lux-finishing-with-garden-and-good-view-165m-first-use-ID503200936.html,7000000.0,"Sarai, Mostakbal City",Apartment,Resale,165.0,3.0,3.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed,6,,Mostakbal City,42424.242424242424
503202706,https://www.dubizzle.com.eg/en/ad/for-sale-in-6th-of-october-gardens-a-165-sqm-apartment-ultra-super-lux-finishing-personally-furnished-with-steps-to-the-gate-and-full-utilities-and-meters-and-divided-into-3-bedrooms-reception-3-pieces-with-a-balcony-and-two-bathrooms-ID503202706.html,3700000.0,"Hadayek al-Ahram, Giza",Apartment,Primary,165.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,Giza,Hadayek al-Ahram,22424.242424242424
502962399,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-160-m-al-lebiny-faisal-main-ID502962399.html,3700000.0,"Faisal, Giza",Apartment,Primary,160.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Balcony|Landline|Pool,6,Giza,Faisal,23125.0
503206314,https://www.dubizzle.com.eg/en/ad/for-sale-in-badia-at-the-lowest-possible-price-173m2-apartment-immediate-delivery-with-an-open-view-at-a-price-lower-than-the-market-price-ID503206314.html,5374000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,173.0,3.0,3.0,No,Cash or Installment,Ready,Private Garden|Natural Gas|Security|Electricity Meter,4,,6th of October,31063.583815028902
207308283,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%AA%D9%87-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%A8%D8%B4%D8%A7%D9%8A%D8%B1-ID207308283.html,4120000.0,"Al Bashayer District, 6th of October",Apartment,Primary,170.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5,,6th of October,24235.29411764706
503205705,https://www.dubizzle.com.eg/en/ad/apartment-with-immediate-handover-on-maadi-ring-road-in-sarayat-katameya-compound-directly-in-front-of-one-katameya-ID503205705.html,3500000.0,"Sarayat El Katameya, Katameya",Apartment,Primary,90.0,2.0,1.0,No,Cash or Installment,Ready,Private Garden|Security|Covered Parking,3,,Katameya,38888.88888888889
503195906,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-166-meters-in-a-compound-terrace-at-a-very-amazing-price-ID503195906.html,5200000.0,"Terrace, Sheikh Zayed",Apartment,Primary,166.0,3.0,3.0,Unknown,Cash,Ready,Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6,,Sheikh Zayed,31325.301204819276
503205150,https://www.dubizzle.com.eg/en/ad/penthouse-220m-resale-compound-v-levels-by-dunse-el-shikh-zayed-ready-to-move-ID503205150.html,10750000.0,"Levels By Dunes Compound, Sheikh Zayed",Penthouse,Resale,220.0,4.0,4.0,No,Installment,Ready,Private Garden|Electricity Meter|Water Meter|Pets Allowed|Natural Gas|Pool,6,,Sheikh Zayed,48863.63636363636
502857096,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-under-market-price-in-west-leaves-compound-ba7ry-ready-to-delivery-ID502857096.html,7900000.0,"Leaves Compound, Sheikh Zayed",Apartment,Resale,160.0,3.0,2.0,Unknown,Cash or Installment,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,Sheikh Zayed,49375.0
503017212,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-320-m-kafr-abdo-maarouf-el-rasafi-street-ID503017212.html,14500000.0,"Kafr Abdo, Alexandria",Apartment,Resale,320.0,3.0,2.0,No,Cash,Ready,,0,Alexandria,Kafr Abdo,45312.5
503040507,https://www.dubizzle.com.eg/en/ad/for-sale-directly-from-the-owner-a-203-sqm-fully-finished-apartment-with-immediate-delivery-located-in-nyoum-compound-6th-of-october-for-residential-ID503040507.html,10500000.0,"Nyoum October Compound, 6th of October",Apartment,Resale,203.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,51724.137931034486
205288067,https://www.dubizzle.com.eg/en/ad/apartment-205-m-in-tejan-1-zahra-al-maadi-ID205288067.html,7500000.0,"Tijan, Zahraa Al Maadi",Apartment,Resale,205.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Natural Gas,6,,Zahraa Al Maadi,36585.365853658535
503075200,https://www.dubizzle.com.eg/en/ad/exclusive-unique-ground-apartment-3-sided-garden-ID503075200.html,15600000.0,"Beverly Hills Compound, Sheikh Zayed",Apartment,Resale,259.0,3.0,3.0,Yes,Cash,Ready,Private Garden|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,5,,Sheikh Zayed,60231.66023166023
503135876,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-198m-with-front-on-74m-street-direct-entrance-from-al-nuwadi-street-l101-the-rise-of-the-assembly-ID503135876.html,7150000.0,"New Cairo, Cairo",Apartment,Primary,198.0,3.0,3.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6,Cairo,New Cairo,36111.11111111111
207257470,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D8%AF%D9%8A-%D8%B9%D8%B4%D8%B1-%D9%A6-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9-ID207257470.html,8000000.0,"11th District, 6th of October",Apartment,Resale,250.0,3.0,3.0,Yes,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,32000.0
503201924,https://www.dubizzle.com.eg/en/ad/apartment-with-open-villa-view-in-badya-palm-hills-ready-to-move-ID503201924.html,6800000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,233.0,4.0,4.0,No,Cash,Ready,Private Garden|Electricity Meter|Maids Room|Covered Parking|Built in Kitchen Appliances|Pool,6,,6th of October,29184.549356223175
503048159,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-new-cairo-8th-district-beit-al-watan-3-bedrooms-and-3-bathrooms-semi-finished-ready-for-immediate-occupancy-and-viewing-ID503048159.html,6700000.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,177.0,3.0,3.0,No,Cash,Ready,Security|Private Garden|Balcony|Pets Allowed,4,,5th Settlement,37853.10734463277
503200456,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-al-thawra-al-khadra-with-a-distinctive-view-of-the-landscape-ID503200456.html,10750000.0,"Green Revolution Compound, Sheikh Zayed",Apartment,Primary,131.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,,Sheikh Zayed,82061.06870229008
502679830,https://www.dubizzle.com.eg/en/ad/apartment-163-m2-in-a-mini-compound-in-al-nargis-al-jadeedah-fifth-settlement-new-cairo-ID502679830.html,7150000.0,"New Narges, 5th Settlement",Apartment,Resale,163.0,3.0,3.0,No,Cash or Installment,Ready,,0,,5th Settlement,43865.030674846625
503080345,https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-for-sale-in-the-address-compound-one-of-the-most-prestigious-compounds-in-sheikh-zayed-78-sq-m-150-sq-m-garden-two-bedrooms-ID503080345.html,7060000.0,"The Address, Sheikh Zayed",Apartment,Resale,78.0,2.0,1.0,No,Cash,Ready,,0,,Sheikh Zayed,90512.82051282052
503190594,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-mountain-view-hyde-park-new-cairo-ready-to-move-ID503190594.html,11000000.0,"Mountain View Hyde Park Compound, 5th Settlement",Apartment,Primary,202.0,3.0,3.0,Unknown,Cash,Ready,Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,5,,5th Settlement,54455.44554455446
503055287,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-prime-location-saba-pasha-close-to-abu-kir-street-and-tram-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%B3%D8%A7%D8%A8%D8%A7-%D8%A8%D8%A7%D8%B4%D8%A7-%D9%82%D8%B1%D9%8A%D8%A8%D9%87-%D9%85%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88%D9%82%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D9%85-ID503055287.html,4500000.0,"Saba Pasha, Alexandria",Apartment,Resale,130.0,3.0,1.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,Alexandria,Saba Pasha,34615.38461538462
503164051,https://www.dubizzle.com.eg/en/ad/for-sale-in-mountain-view-icity-club-park-150m-3br-with-lowest-price-ID503164051.html,6900000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,150.0,3.0,3.0,No,Installment,Ready,Private Garden|Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,6,,6th of October,46000.0
503127385,https://www.dubizzle.com.eg/en/ad/best-price-in-palm-hills-new-cairo-prime-location-216-sqm-3-bedrooms-living-room-overlooking-landscape-ID503127385.html,12900000.0,"Palm Hills New Cairo Compound, 5th Settlement",Apartment,Resale,216.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,5th Settlement,59722.22222222222
503085976,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-the-square-new-cairo-ready-to-move-under-market-price-prime-location-ID503085976.html,6700000.0,"The Square Compound, 5th Settlement",Apartment,Resale,165.0,3.0,3.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,,5th Settlement,40606.06060606061
503075212,https://www.dubizzle.com.eg/en/ad/an-apartment-in-al-ajmi-nasr-wait-arabic%D8%A7%D9%84%D8%B4%D9%82%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%85%D8%AF%D8%AE%D9%84-%D8%B1%D9%82%D9%85-2-%D9%84%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D9%85%D9%88%D9%82%D8%B9-%D8%B3%D9%83%D9%86%D9%89-%D9%88%D9%85%D8%B5%D9%8A%D9%81%D9%89-%D9%85%D8%AA%D9%85%D9%8A%D8%B2-ID503075212.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,80.0,2.0,1.0,No,Cash,Ready,,0,Alexandria,Nakheel,11125.0
503080625,https://www.dubizzle.com.eg/en/ad/own-a-131-sqm-apartment-in-westville-sheikh-zayed-directly-on-dahshour-link-road-with-10-down-payment-and-installments-up-to-10-years-ID503080625.html,9320000.0,"WestVille, 6th of October",Apartment,Primary,131.0,2.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,71145.03816793892
503165418,https://www.dubizzle.com.eg/en/ad/apartment-with-garden-for-sale-in-the-address-ID503165418.html,8000000.0,"The Address, Sheikh Zayed",Apartment,Resale,112.0,2.0,1.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pets Allowed,6,,Sheikh Zayed,71428.57142857143
502931225,https://www.dubizzle.com.eg/en/ad/400-m-duplex-in-the-first-gate-of-giza-pyramids-october-ID502931225.html,7500000.0,"Hadayek al-Ahram, Giza",Duplex,Resale,400.0,5.0,3.0,No,Cash,Ready,,0,Giza,Hadayek al-Ahram,18750.0
503195332,https://www.dubizzle.com.eg/en/ad/a-unique-apartment-near-mountain-view-bitwat-and-steps-from-the-vision-an-apartment-near-mountain-view-beit-elwatan-and-a-few-steps-from-the-fusion-ID503195332.html,4862000.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,221.0,4.0,3.0,No,Cash or Installment,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Natural Gas,5,,5th Settlement,22000.0
502782029,https://www.dubizzle.com.eg/en/ad/apartment-165-m2-in-the-area-of-n-%D8%AD%D8%AF%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%A7%D9%87%D8%B1%D8%A7%D9%85-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-ID502782029.html,2100000.0,"Hadayek al-Ahram, Giza",Apartment,Resale,165.0,3.0,2.0,No,Cash,Ready,,0,Giza,Hadayek al-Ahram,12727.272727272728
503118088,https://www.dubizzle.com.eg/en/ad/ready-to-move-apartment-with-25-cash-discount-in-fifth-settlement-available-for-viewing-in-stone-residence-next-to-cairo-festival-direct-on-suez-road-ID503118088.html,7300000.0,"Stone Residence Compound, Katameya",Apartment,Primary,140.0,2.0,2.0,No,Installment,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6,,Katameya,52142.857142857145
503201043,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-7th-district-sheikh-zayed-overlooking-a-wide-street-at-a-special-price-and-an-excellent-location-ID503201043.html,7060000.0,"7th District, Sheikh Zayed",Apartment,Resale,185.0,3.0,2.0,No,Cash,Ready,,0,,Sheikh Zayed,38162.16216216216
502623619,https://www.dubizzle.com.eg/en/ad/suber-lux-aprtment-for-sale-prime-view-in-al-khamayel-compound-ID502623619.html,7900000.0,"El Khamayel Compound, Sheikh Zayed",Apartment,Resale,166.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Balcony|Built in Kitchen Appliances|Natural Gas|Pool,5,,Sheikh Zayed,47590.361445783135
